employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won?,avg_training_score,is_promoted
46854,Operations,region_3,Master's & above,f,other,1,36,5,7,0,63,1
5725,Sales & Marketing,region_15,Bachelor's,m,other,5,43,4,5,0,48,0
33348,Procurement,region_17,Master's & above,f,other,1,35,2,9,0,67,0
12358,Operations,region_22,Bachelor's,m,other,1,32,1,7,0,59,0
65064,Analytics,region_2,Bachelor's,m,sourcing,1,47,5,18,0,84,0
42932,Technology,region_7,Master's & above,m,other,1,45,5,8,0,77,0
61332,Technology,region_7,Master's & above,f,other,1,40,4,5,0,79,0
10250,Finance,region_31,Bachelor's,m,sourcing,2,31,4,7,0,60,0
66954,Finance,region_2,Bachelor's,m,sourcing,1,60,1,18,0,59,0
47227,Legal,region_2,Below Secondary,m,sourcing,1,28,1,2,0,57,0
52740,Finance,region_4,Master's & above,m,other,2,36,3,4,0,63,0
58691,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,33,1,10,0,51,0
57370,Operations,region_31,Bachelor's,m,sourcing,1,35,5,5,0,57,1
72085,Sales & Marketing,region_2,Bachelor's,f,other,1,32,1,6,0,52,0
40678,Procurement,region_17,Master's & above,m,other,1,32,3,3,0,68,0
37431,Sales & Marketing,region_28,Master's & above,m,other,3,39,2,2,0,49,0
23483,Procurement,region_7,Master's & above,f,other,1,38,4,8,0,70,0
65370,Analytics,region_2,Bachelor's,m,other,1,37,4,7,0,82,0
51320,Procurement,region_25,Master's & above,m,other,1,34,3,9,0,72,0
49774,Analytics,region_29,Bachelor's,m,other,1,26,2,1,0,84,0
62206,Operations,region_26,Bachelor's,m,sourcing,1,45,3,14,0,58,0
57268,Operations,region_2,Bachelor's,f,other,1,45,3,15,0,59,0
64353,Procurement,region_22,Bachelor's,m,other,1,48,5,7,0,68,0
62428,Operations,region_4,Master's & above,m,sourcing,2,44,3,6,0,67,1
40940,Procurement,region_22,Bachelor's,m,sourcing,3,26,3,2,0,69,0
42004,Procurement,region_8,Master's & above,f,sourcing,1,37,5,3,0,71,0
47160,Technology,region_31,Master's & above,m,other,1,31,3,4,0,80,0
21362,Sales & Marketing,region_31,Bachelor's,m,sourcing,2,30,4,6,0,44,0
16250,Operations,region_4,Master's & above,f,sourcing,1,40,2,7,0,61,0
39557,Sales & Marketing,region_23,Master's & above,m,other,1,45,5,4,0,46,0
17453,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,28,1,5,0,62,1
66373,Operations,region_15,Bachelor's,m,other,1,40,4,9,0,59,0
21840,Procurement,region_27,Master's & above,m,sourcing,1,36,5,4,0,68,0
52863,Sales & Marketing,region_22,Bachelor's,f,other,1,31,5,7,0,47,0
71768,Operations,region_22,Bachelor's,f,other,1,29,4,8,0,59,0
18960,Sales & Marketing,region_27,Bachelor's,m,other,1,32,3,7,0,45,0
34811,Sales & Marketing,region_4,Master's & above,f,other,1,41,4,10,0,52,0
39922,Sales & Marketing,region_2,Bachelor's,m,other,2,50,3,2,0,53,1
49371,Analytics,region_28,Master's & above,m,other,2,32,5,2,0,86,0
22838,Technology,region_27,Bachelor's,m,other,1,25,3,3,0,79,1
12285,Sales & Marketing,region_13,Bachelor's,m,other,1,20,5,2,0,50,0
31775,Operations,region_2,Master's & above,m,sourcing,2,40,3,4,0,64,0
21559,Sales & Marketing,region_22,Bachelor's,m,other,1,34,4,10,0,48,0
60947,Sales & Marketing,region_9,Bachelor's,m,sourcing,1,34,3,7,0,53,0
36472,Procurement,region_22,Master's & above,f,other,1,42,3,4,0,73,0
46366,Technology,region_26,Master's & above,m,sourcing,1,36,1,6,0,83,0
48216,Sales & Marketing,region_27,Bachelor's,f,sourcing,1,35,1,7,0,50,0
66939,Analytics,region_2,Master's & above,m,other,1,48,5,16,0,85,0
34849,Operations,region_24,Bachelor's,f,sourcing,1,30,5,7,0,58,0
55986,Technology,region_5,Bachelor's,f,other,1,32,2,7,0,81,0
77108,Operations,region_14,Bachelor's,f,other,1,32,5,7,0,57,0
4308,Procurement,region_5,Master's & above,m,sourcing,2,35,3,8,0,71,0
2477,Sales & Marketing,region_7,Master's & above,f,other,1,35,2,5,0,53,1
55266,Sales & Marketing,region_15,Bachelor's,m,other,2,30,3,4,0,61,1
57401,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,41,1,7,0,53,0
25315,HR,region_15,Bachelor's,m,other,1,37,5,4,0,48,0
69889,Sales & Marketing,region_25,Master's & above,m,sourcing,2,33,3,5,0,54,0
53238,Sales & Marketing,region_15,Bachelor's,m,sourcing,2,38,3,8,0,49,0
76357,Operations,region_22,Bachelor's,m,sourcing,1,32,3,8,0,57,0
6078,Sales & Marketing,region_25,Bachelor's,m,other,1,32,3,4,0,47,0
77227,Operations,region_29,Bachelor's,f,other,1,35,3,8,0,69,0
62203,Sales & Marketing,region_15,Master's & above,m,other,3,43,3,13,0,53,0
74696,Legal,region_26,Bachelor's,m,other,1,32,3,4,0,63,0
22082,Analytics,region_29,Bachelor's,m,other,1,29,3,8,0,84,0
47702,Procurement,region_26,Master's & above,m,sourcing,2,36,4,3,0,72,0
39513,Operations,region_4,Bachelor's,f,other,2,33,5,7,0,62,0
59097,Operations,region_7,Bachelor's,m,sourcing,1,36,4,9,0,61,0
56237,Sales & Marketing,region_15,Master's & above,f,sourcing,1,32,3,5,0,43,0
23090,R&D,region_22,Bachelor's,m,sourcing,1,33,5,3,0,87,0
31604,Procurement,region_7,Master's & above,m,sourcing,1,36,3,9,0,92,1
33037,Sales & Marketing,region_2,Master's & above,f,sourcing,2,35,3,8,0,52,0
34114,Finance,region_33,Master's & above,m,other,1,30,3,5,0,61,0
13064,Operations,region_20,Bachelor's,f,other,1,38,5,4,0,58,0
59766,Procurement,region_2,Bachelor's,m,other,3,40,3,14,0,69,0
56920,Technology,region_2,Bachelor's,m,other,1,53,4,18,0,81,0
32012,Technology,region_15,Bachelor's,m,other,4,36,3,5,0,78,0
3558,Sales & Marketing,region_2,Master's & above,m,other,2,43,1,14,0,47,0
61286,Operations,region_15,Master's & above,m,other,1,38,3,7,0,54,0
1778,Procurement,region_30,Bachelor's,f,other,1,38,1,8,0,66,0
69932,Procurement,region_24,Master's & above,m,other,1,32,3,5,0,72,0
27936,Procurement,region_7,Master's & above,f,other,1,44,5,6,0,69,1
6297,Sales & Marketing,region_2,Master's & above,m,other,1,34,3,5,0,50,0
46904,Technology,region_2,Bachelor's,f,sourcing,1,35,1,8,0,80,0
50205,Operations,region_2,Bachelor's,m,sourcing,1,32,5,6,0,60,0
12029,Operations,region_15,Bachelor's,m,referred,1,35,5,3,0,60,0
63940,Sales & Marketing,region_26,Bachelor's,m,sourcing,2,29,1,2,0,45,0
12408,Finance,region_7,Bachelor's,m,other,1,31,5,3,0,57,1
35035,Technology,region_7,Bachelor's,m,sourcing,1,36,4,4,0,94,1
53663,Sales & Marketing,region_12,Bachelor's,m,sourcing,1,31,3,3,0,48,0
68118,Technology,region_27,Bachelor's,f,sourcing,2,34,5,5,0,83,0
28537,Sales & Marketing,region_4,Bachelor's,m,sourcing,2,49,3,16,0,52,0
69613,Analytics,region_26,Bachelor's,m,sourcing,2,27,2,3,0,84,0
52331,Sales & Marketing,region_16,Bachelor's,m,other,1,31,2,7,0,51,0
16646,Procurement,region_27,Bachelor's,f,other,1,31,5,1,0,67,0
32940,Procurement,region_2,Master's & above,m,other,1,40,2,11,0,67,0
59132,Operations,region_7,Master's & above,f,other,2,31,3,7,0,57,0
60423,Legal,region_15,Master's & above,m,other,1,39,3,7,0,63,0
15909,Technology,region_2,Bachelor's,f,other,1,46,1,3,0,79,0
71892,Analytics,region_28,Bachelor's,m,sourcing,1,30,5,6,0,84,0
50662,Technology,region_5,Master's & above,f,sourcing,1,38,4,2,0,79,0
62279,Operations,region_14,Bachelor's,f,other,1,32,1,7,0,58,0
23891,Procurement,region_13,Bachelor's,m,other,1,32,4,5,1,69,0
48493,Operations,region_22,Bachelor's,f,sourcing,1,30,5,2,0,58,0
68002,Operations,region_2,Bachelor's,m,other,1,32,5,4,0,59,1
67020,Operations,region_32,Bachelor's,m,sourcing,2,28,3,3,0,62,0
42911,Procurement,region_16,Bachelor's,m,sourcing,1,36,3,10,0,69,0
47124,Technology,region_12,Bachelor's,f,other,2,34,1,3,0,78,0
36378,Technology,region_7,Bachelor's,m,other,1,40,3,13,0,80,0
20369,Operations,region_2,Bachelor's,m,other,1,57,1,7,0,60,0
11890,Technology,region_7,Bachelor's,m,other,1,40,3,7,0,79,0
21637,Sales & Marketing,region_34,Bachelor's,m,other,2,31,3,6,0,54,0
42877,Technology,region_2,Bachelor's,m,other,1,50,3,8,0,82,0
3956,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,34,5,7,0,46,0
49555,HR,region_20,Bachelor's,m,sourcing,1,31,1,2,0,47,0
63328,Sales & Marketing,region_22,Master's & above,m,other,1,40,3,6,0,48,0
5395,Procurement,region_2,Bachelor's,m,other,1,58,3,13,0,70,0
41112,Technology,region_13,Master's & above,m,sourcing,1,46,4,13,0,73,0
60320,Operations,region_31,Bachelor's,m,sourcing,1,41,4,7,0,56,0
33133,Operations,region_13,Master's & above,m,sourcing,1,31,2,6,0,58,0
67216,Technology,region_17,Bachelor's,m,other,1,34,4,8,0,80,0
30735,Sales & Marketing,region_7,Master's & above,f,sourcing,1,39,3,15,0,45,0
70635,Technology,region_5,Bachelor's,m,sourcing,1,35,3,9,0,77,0
18922,Operations,region_2,Master's & above,f,other,2,41,4,4,0,54,0
54531,Technology,region_17,Bachelor's,m,other,1,26,3,2,0,83,0
14987,Procurement,region_22,Bachelor's,f,sourcing,1,32,5,5,0,69,1
62810,Operations,region_7,Bachelor's,m,other,1,34,3,6,0,58,0
38033,Technology,region_7,Master's & above,m,sourcing,1,34,2,2,0,77,0
71536,Operations,region_31,Bachelor's,f,sourcing,1,31,5,3,1,62,0
63594,Sales & Marketing,region_27,Bachelor's,m,other,2,30,1,6,0,51,0
7834,R&D,region_4,Master's & above,m,other,1,37,1,2,0,85,0
68569,Procurement,region_13,Master's & above,f,sourcing,3,33,3,6,0,72,0
25797,Technology,region_11,Master's & above,m,other,1,41,4,5,0,76,1
2579,Technology,region_15,Bachelor's,m,other,2,31,3,2,0,81,0
46648,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,55,2,16,0,49,0
63470,Operations,region_22,Bachelor's,f,sourcing,1,28,4,5,0,57,0
15330,Technology,region_11,Bachelor's,m,other,2,29,3,3,0,85,0
70919,R&D,region_7,Master's & above,m,sourcing,1,37,4,10,0,82,0
7934,Technology,region_16,Bachelor's,f,other,1,42,3,12,0,77,0
21439,Operations,region_22,Bachelor's,m,other,1,48,5,13,0,75,1
31891,Analytics,region_2,Bachelor's,m,sourcing,1,34,4,3,0,82,0
51066,Operations,region_11,Bachelor's,m,other,1,35,4,7,0,62,0
5369,Finance,region_31,Bachelor's,f,other,1,26,5,4,0,62,0
7360,Operations,region_22,Master's & above,m,sourcing,1,37,3,3,0,97,1
24167,Sales & Marketing,region_23,Bachelor's,m,sourcing,1,35,3,2,0,48,0
44421,Sales & Marketing,region_8,Bachelor's,m,sourcing,1,29,3,1,0,54,0
17539,Sales & Marketing,region_34,Bachelor's,m,sourcing,3,29,1,2,0,50,0
53216,Sales & Marketing,region_2,Bachelor's,m,other,1,28,5,3,0,51,0
73370,Sales & Marketing,region_30,Bachelor's,m,sourcing,2,34,1,7,0,49,0
69519,Sales & Marketing,region_8,Bachelor's,m,sourcing,1,25,3,4,0,50,0
14294,Procurement,region_26,Bachelor's,m,other,2,30,2,7,0,72,0
43709,Sales & Marketing,region_28,Master's & above,m,sourcing,1,41,2,12,0,48,0
24585,Procurement,region_4,Master's & above,f,other,1,36,4,3,0,74,0
62136,Analytics,region_4,Master's & above,m,other,1,36,5,10,0,89,1
62466,Operations,region_22,Bachelor's,m,referred,1,29,4,5,0,64,0
14020,Procurement,region_2,Bachelor's,f,other,1,39,5,5,0,73,0
16044,Operations,region_8,Bachelor's,f,sourcing,1,26,5,2,0,63,0
30016,Finance,region_7,Bachelor's,m,other,2,30,3,4,1,89,1
52645,Finance,region_2,Bachelor's,m,other,2,36,3,7,0,61,0
62726,Technology,region_2,Bachelor's,m,sourcing,1,32,5,9,0,78,0
51207,Procurement,region_2,Bachelor's,m,sourcing,1,41,2,9,0,69,0
17304,Sales & Marketing,region_7,Bachelor's,m,other,1,40,2,3,0,56,0
1715,Operations,region_22,Bachelor's,f,other,1,28,1,5,0,57,0
69031,Procurement,region_4,Master's & above,m,other,1,33,1,5,0,68,0
772,Operations,region_10,Bachelor's,m,other,1,28,4,1,0,62,0
74155,Operations,region_22,Bachelor's,m,sourcing,1,46,3,2,0,62,0
532,Analytics,region_22,Bachelor's,m,other,2,26,5,4,0,85,1
22446,Operations,region_19,Bachelor's,m,other,1,33,3,3,0,66,0
57035,Analytics,region_31,Bachelor's,m,other,1,34,3,7,0,80,0
66562,Procurement,region_2,Bachelor's,m,other,1,32,2,3,0,67,0
34060,Sales & Marketing,region_25,Bachelor's,m,other,1,34,3,2,0,50,0
75975,Sales & Marketing,region_2,Bachelor's,m,other,3,41,2,4,0,47,0
3953,Sales & Marketing,region_2,Bachelor's,m,other,2,32,3,6,0,51,0
60417,Sales & Marketing,region_13,Bachelor's,f,sourcing,1,49,3,14,0,49,0
31246,Procurement,region_8,Master's & above,f,other,1,44,5,3,0,67,0
36910,Technology,region_13,Bachelor's,f,sourcing,1,43,1,13,0,79,0
71390,Sales & Marketing,region_23,Master's & above,m,other,1,33,5,6,0,46,0
8929,Sales & Marketing,region_2,Master's & above,f,sourcing,1,58,3,5,0,51,0
28121,Technology,region_17,Master's & above,m,other,1,44,5,3,0,74,0
2877,Operations,region_13,Master's & above,m,other,1,39,5,4,0,55,0
72126,Technology,region_31,Master's & above,m,sourcing,1,36,4,7,1,96,1
72796,Sales & Marketing,region_29,Bachelor's,m,sourcing,2,29,1,2,0,51,0
12845,Technology,region_2,Master's & above,m,other,2,38,4,8,0,79,0
42812,Sales & Marketing,region_15,Master's & above,m,other,1,42,1,7,0,52,0
45040,Analytics,region_22,Bachelor's,m,other,1,40,3,7,0,87,0
45814,Technology,region_12,Bachelor's,m,sourcing,1,33,1,7,0,77,0
59540,Analytics,region_22,Bachelor's,m,other,3,29,1,3,0,93,0
45617,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,45,1,19,0,52,0
8541,Operations,region_13,Bachelor's,f,sourcing,1,33,5,5,0,58,0
66881,Sales & Marketing,region_3,Bachelor's,m,sourcing,1,28,3,2,0,51,0
49164,Operations,region_2,Bachelor's,f,other,1,48,5,22,0,55,0
76018,Analytics,region_15,Bachelor's,m,other,1,32,2,5,0,85,0
29077,Procurement,region_2,Master's & above,f,other,1,38,4,9,0,71,0
67140,Sales & Marketing,region_15,Master's & above,m,sourcing,1,32,3,5,0,42,0
62057,Sales & Marketing,region_15,Bachelor's,m,other,1,40,3,8,0,50,0
13168,Technology,region_33,Bachelor's,m,sourcing,1,27,3,3,0,81,0
31062,Operations,region_2,Master's & above,m,sourcing,1,44,5,17,0,60,0
75345,Procurement,region_19,Bachelor's,m,sourcing,1,33,2,4,0,69,0
66587,HR,region_2,Bachelor's,f,other,1,32,4,4,0,49,0
35270,Procurement,region_2,Below Secondary,f,other,1,25,2,2,0,68,0
3692,Procurement,region_16,Bachelor's,m,sourcing,1,29,5,6,0,67,0
7444,Procurement,region_13,Master's & above,f,other,4,35,3,9,0,72,0
59068,Sales & Marketing,region_22,Bachelor's,m,other,1,35,1,7,0,52,0
48213,Procurement,region_7,Bachelor's,f,sourcing,1,31,4,6,0,65,1
77359,HR,region_2,Master's & above,f,other,1,43,4,13,0,52,0
60134,HR,region_6,Bachelor's,f,other,1,33,3,4,0,53,0
35099,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,39,1,7,0,45,0
59572,Procurement,region_13,Master's & above,m,sourcing,1,40,5,3,0,74,0
3054,Technology,region_2,Master's & above,m,sourcing,1,56,1,24,0,77,0
1523,Finance,region_31,Bachelor's,m,sourcing,3,26,5,4,0,54,0
41602,Procurement,region_2,Bachelor's,f,sourcing,1,38,5,9,0,65,0
1958,Procurement,region_2,Master's & above,f,referred,1,39,5,3,0,83,1
37839,Sales & Marketing,region_16,Bachelor's,m,other,1,32,3,5,0,50,0
36954,Sales & Marketing,region_2,Bachelor's,m,other,1,37,5,3,0,53,0
33560,Procurement,region_17,Bachelor's,m,other,2,32,5,7,0,69,0
47185,Operations,region_2,Master's & above,f,other,1,58,3,5,0,64,0
31869,Technology,region_11,Bachelor's,m,sourcing,1,29,1,3,0,79,0
68444,Analytics,region_23,Bachelor's,m,other,1,39,3,11,0,87,0
7907,Sales & Marketing,region_15,Master's & above,m,sourcing,1,31,2,5,0,51,0
54962,Analytics,region_22,Bachelor's,f,sourcing,1,29,3,6,0,85,1
64435,Operations,region_2,Bachelor's,m,sourcing,1,41,3,10,0,57,0
22765,Operations,region_19,Bachelor's,m,sourcing,1,32,5,4,0,59,0
65840,Technology,region_24,Bachelor's,m,other,2,29,3,3,0,78,0
26287,Sales & Marketing,region_1,Master's & above,f,other,1,31,3,2,0,48,0
59552,Technology,region_26,Below Secondary,m,other,1,24,2,4,0,77,0
75233,Operations,region_7,Bachelor's,f,other,2,31,5,2,0,59,0
7283,Operations,region_22,Master's & above,m,other,1,47,5,4,0,60,0
47959,Technology,region_22,Master's & above,m,other,1,36,3,8,0,80,0
40281,Procurement,region_24,Bachelor's,f,other,1,25,3,2,0,75,0
72563,Procurement,region_15,Master's & above,m,other,1,37,4,5,0,65,0
51834,Technology,region_7,Bachelor's,m,sourcing,1,42,2,15,0,82,0
21416,HR,region_26,Bachelor's,m,sourcing,1,27,4,3,0,55,0
35186,Analytics,region_22,Bachelor's,m,other,1,27,5,3,0,83,1
63347,Sales & Marketing,region_4,Master's & above,f,other,1,42,5,6,0,50,0
20896,Sales & Marketing,region_2,Master's & above,m,sourcing,2,49,2,8,0,53,0
19608,Finance,region_22,Master's & above,m,sourcing,1,31,2,4,0,61,0
5559,Analytics,region_9,Bachelor's,m,sourcing,2,26,3,1,0,82,0
43088,Analytics,region_26,Bachelor's,m,other,1,37,5,8,0,88,0
36188,Analytics,region_15,Bachelor's,m,sourcing,1,27,3,3,0,85,0
39946,Analytics,region_11,Master's & above,m,other,1,36,3,8,0,84,0
74016,Procurement,region_2,Master's & above,m,sourcing,1,46,5,17,0,69,0
74331,Technology,region_2,Master's & above,m,other,1,58,4,14,0,80,0
34055,Operations,region_2,Bachelor's,m,sourcing,1,30,4,6,0,57,0
65666,Operations,region_7,Master's & above,m,sourcing,1,35,3,4,0,54,0
68810,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,35,4,4,0,54,0
15308,Operations,region_11,Master's & above,m,other,2,38,5,11,0,60,0
17846,Sales & Marketing,region_22,Bachelor's,m,other,1,30,5,6,0,49,0
22382,Operations,region_7,Bachelor's,m,sourcing,1,46,3,4,0,59,0
5407,Technology,region_7,Bachelor's,m,sourcing,1,34,5,10,0,82,1
73543,Sales & Marketing,region_20,Bachelor's,m,other,1,29,2,3,0,48,0
18421,Technology,region_14,Master's & above,m,sourcing,1,39,5,12,0,80,1
47903,Technology,region_7,Bachelor's,m,referred,1,29,3,5,0,79,1
29573,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,27,2,2,0,49,0
38854,Operations,region_4,Master's & above,m,sourcing,1,42,4,5,0,56,0
67071,Sales & Marketing,region_2,Bachelor's,m,sourcing,3,41,3,6,0,45,0
37378,Procurement,region_2,Master's & above,m,sourcing,1,55,3,12,0,71,0
25152,Sales & Marketing,region_28,Master's & above,m,other,1,35,3,8,0,51,0
19696,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,57,5,10,0,52,0
7595,Procurement,region_7,Master's & above,m,sourcing,1,42,5,7,0,66,0
18417,Procurement,region_2,Bachelor's,m,sourcing,2,36,4,9,0,71,0
38293,Technology,region_33,Bachelor's,f,other,1,32,3,5,0,80,0
15159,Sales & Marketing,region_22,Bachelor's,f,other,1,31,4,2,0,52,0
62,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,39,3,8,0,50,1
36918,Finance,region_31,Bachelor's,m,other,3,31,3,7,0,57,0
9934,Operations,region_2,Bachelor's,f,sourcing,1,52,3,22,0,61,0
75036,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,28,3,6,0,50,0
19968,Technology,region_6,Bachelor's,m,sourcing,2,26,4,3,0,76,0
38945,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,60,1,11,0,48,0
4927,Operations,region_23,Bachelor's,m,other,1,29,1,4,0,63,0
26589,Operations,region_22,Bachelor's,m,other,1,26,3,2,0,60,0
41665,Operations,region_22,Bachelor's,m,other,1,52,5,21,0,54,0
18515,Technology,region_26,Bachelor's,f,other,1,40,4,12,0,79,0
21506,Procurement,region_2,Master's & above,m,sourcing,1,52,3,15,0,65,0
64394,Procurement,region_2,Bachelor's,m,other,1,39,1,10,0,69,0
21019,Sales & Marketing,region_17,Bachelor's,m,sourcing,1,37,1,7,0,53,0
74705,Sales & Marketing,region_13,Bachelor's,f,sourcing,1,27,1,4,0,48,0
40054,Analytics,region_30,Bachelor's,m,sourcing,2,30,4,6,0,85,0
32032,Operations,region_14,Bachelor's,m,sourcing,1,34,4,6,1,69,1
56382,Technology,region_7,Bachelor's,m,sourcing,1,47,3,13,0,77,0
49194,Sales & Marketing,region_2,Master's & above,m,other,1,35,4,9,0,48,0
8687,Sales & Marketing,region_4,Bachelor's,f,other,1,28,3,3,0,47,0
41496,Procurement,region_2,Master's & above,f,sourcing,1,57,5,19,0,71,0
41785,Operations,region_13,Master's & above,f,other,1,34,5,3,0,58,0
46915,Technology,region_2,Bachelor's,m,other,1,29,5,4,0,78,0
1543,Legal,region_2,Bachelor's,m,sourcing,1,38,5,7,0,59,0
39123,Technology,region_7,Bachelor's,m,referred,2,27,4,2,0,82,0
50073,Technology,region_22,Master's & above,m,sourcing,2,35,4,3,0,82,0
21283,Technology,region_7,Bachelor's,f,sourcing,2,29,1,4,0,73,0
42378,Technology,region_22,Bachelor's,m,other,1,40,5,5,0,82,0
11584,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,28,5,4,0,51,0
71184,Procurement,region_7,Master's & above,f,other,1,44,2,10,0,67,0
29857,Technology,region_25,Bachelor's,m,sourcing,2,31,4,4,0,81,0
28416,Finance,region_32,Bachelor's,m,other,1,31,1,2,0,56,0
25207,Technology,region_22,Bachelor's,f,other,1,33,5,2,0,78,0
13026,Sales & Marketing,region_28,Master's & above,m,sourcing,2,33,3,5,0,49,0
54526,Sales & Marketing,region_28,Master's & above,m,sourcing,1,40,4,9,0,49,0
74132,Technology,region_2,Bachelor's,m,sourcing,1,47,1,6,0,80,0
68897,Procurement,region_2,Master's & above,m,sourcing,2,36,3,5,0,65,0
37920,Technology,region_2,Master's & above,m,sourcing,1,52,3,21,0,82,1
68047,Legal,region_22,Bachelor's,m,sourcing,2,29,1,3,0,60,0
25669,HR,region_2,Bachelor's,f,other,1,46,5,14,0,51,1
57967,Sales & Marketing,region_20,Master's & above,m,sourcing,1,35,3,7,0,48,0
4441,Analytics,region_11,Bachelor's,m,sourcing,1,37,3,9,0,88,0
12969,Finance,region_31,Bachelor's,m,other,1,30,1,3,0,61,0
7821,HR,region_2,Bachelor's,f,sourcing,1,57,3,31,0,47,0
49571,HR,region_14,Bachelor's,m,sourcing,1,34,5,3,0,52,0
76296,Operations,region_14,Bachelor's,f,sourcing,1,34,3,8,0,57,0
5949,Analytics,region_19,Bachelor's,m,other,1,28,5,4,0,84,0
39341,HR,region_2,Master's & above,m,sourcing,1,35,4,3,0,46,0
67322,Technology,region_4,Bachelor's,m,other,2,32,4,2,0,80,0
69285,Technology,region_24,Bachelor's,m,sourcing,1,27,1,5,0,79,0
38778,Operations,region_15,Master's & above,f,other,1,33,5,4,0,59,0
16041,Technology,region_22,Master's & above,f,other,1,40,3,6,0,85,0
69257,HR,region_15,Bachelor's,f,other,1,28,5,4,0,46,0
14383,Procurement,region_15,Bachelor's,m,sourcing,1,29,3,4,0,71,0
30810,Sales & Marketing,region_27,Bachelor's,m,other,1,41,3,9,0,49,0
12787,Sales & Marketing,region_26,Bachelor's,m,other,2,34,3,2,0,49,0
19095,Operations,region_3,Bachelor's,m,other,1,30,2,2,0,56,0
57344,Sales & Marketing,region_17,Bachelor's,m,other,2,36,3,3,0,49,0
56986,Sales & Marketing,region_13,Bachelor's,m,other,1,30,1,3,0,49,0
52247,Technology,region_16,Bachelor's,m,sourcing,2,33,3,8,0,85,0
76879,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,31,2,5,0,45,0
15338,HR,region_2,Bachelor's,m,sourcing,1,39,4,3,0,52,0
47633,Technology,region_16,Bachelor's,f,other,1,34,4,7,0,85,0
4604,Sales & Marketing,region_22,Master's & above,f,sourcing,1,42,4,8,0,53,0
72454,Operations,region_16,Bachelor's,f,sourcing,1,39,4,12,0,59,0
56475,Sales & Marketing,region_34,Master's & above,m,other,2,34,1,10,0,49,0
66697,Sales & Marketing,region_4,Bachelor's,f,other,1,33,3,7,0,50,0
61618,Sales & Marketing,region_11,Master's & above,m,sourcing,1,40,3,5,0,47,0
13799,Sales & Marketing,region_14,Bachelor's,m,other,1,35,3,3,0,48,0
33315,Technology,region_7,Master's & above,f,other,1,47,4,7,0,78,0
17450,Procurement,region_4,Master's & above,f,other,1,48,4,5,0,69,0
16653,Procurement,region_27,Bachelor's,m,sourcing,3,31,3,6,0,69,0
14729,Procurement,region_20,Bachelor's,f,sourcing,1,31,4,4,0,76,0
31688,R&D,region_2,Bachelor's,m,other,4,27,4,3,0,83,0
54258,Technology,region_31,Bachelor's,f,sourcing,2,30,3,3,0,78,0
11817,Operations,region_15,Bachelor's,f,other,1,41,5,11,0,59,0
72616,Operations,region_26,Master's & above,f,sourcing,1,39,4,10,0,55,1
62167,Sales & Marketing,region_23,Master's & above,m,other,2,43,3,16,0,50,0
51992,Operations,region_4,Master's & above,f,other,1,40,4,6,0,62,0
9463,Sales & Marketing,region_2,Master's & above,m,sourcing,1,39,1,7,0,47,0
1049,Finance,region_28,Bachelor's,m,other,1,28,1,3,0,56,0
19143,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,40,5,10,0,50,0
14577,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,55,3,16,0,45,0
9585,Analytics,region_20,Master's & above,m,other,1,32,5,8,0,89,0
19086,Sales & Marketing,region_22,Bachelor's,f,other,4,34,3,7,0,55,0
16524,Technology,region_15,Bachelor's,m,other,1,35,3,8,0,76,0
61373,HR,region_22,Bachelor's,f,sourcing,1,32,5,4,1,50,0
3926,HR,region_2,Bachelor's,f,other,1,30,3,2,0,49,0
65007,Operations,region_24,Bachelor's,f,other,1,33,5,6,0,58,0
58332,Sales & Marketing,region_11,Bachelor's,m,other,1,33,3,7,0,50,0
77444,Analytics,region_29,Bachelor's,m,other,1,27,3,4,0,86,0
71992,Technology,region_22,Master's & above,m,sourcing,2,36,1,8,0,81,0
62295,Operations,region_29,Bachelor's,f,sourcing,2,33,5,7,0,60,0
20245,Operations,region_2,Bachelor's,m,other,1,37,3,3,0,57,0
62664,Sales & Marketing,region_2,Bachelor's,m,referred,1,34,4,3,0,48,1
14508,Technology,region_10,Bachelor's,m,other,1,25,3,1,0,77,0
28398,Technology,region_28,Bachelor's,f,other,1,28,3,6,0,79,0
3639,Analytics,region_29,Master's & above,m,sourcing,1,32,3,8,0,86,0
10633,Sales & Marketing,region_2,Bachelor's,f,sourcing,2,36,2,7,0,52,0
73685,Operations,region_2,Bachelor's,m,other,1,30,3,5,0,60,0
